relative_path,class_label,crop,disease,file_hash,width,height,source,is_duplicate
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6ce047de-2793-46c0-8013-beb2e67b468c___FREC_Pwd.M 4765.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,eccb45b2d19cd11b78f9cabead2b8ed9,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6d4ccc3a-c410-4d67-8858-e411ad1c4486___FREC_Pwd.M 5007.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,55a7d1ed8450e7613f84bab8532d7a26,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6d700706-12f6-40a3-b293-699aabce7ba0___FREC_Pwd.M 0288.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,693ec6ca885dc587dba50f9a71e4851e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6f1c8a5e-7df4-46cf-9cbf-3f5588512393___FREC_Pwd.M 0564.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,480837342511c815ebe89078613e2643,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6f54b2ab-ab60-49a6-a203-bc273bbfc17e___FREC_Pwd.M 4733.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,731afcbf65c9ec901557aa202314f9df,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6f82f88c-8c37-484c-8175-01b53790a16d___FREC_Pwd.M 0350.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,029ef4b444e7a5266714b2aae0982321,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/6faac72d-9593-4b9f-9008-93ecdf88c730___FREC_Pwd.M 0308.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,70be0276bb555a90ee7d0cdd684d7499,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7054a175-341f-47e7-b948-1db7dd713ff1___FREC_Pwd.M 4605.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,1a223ab50f8eb9b1578669a394b3d12d,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7103d533-8699-4038-886c-65556c9524fb___FREC_Pwd.M 4668.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,acc40a8137172ea77f279ec6e0982293,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7153bd0f-847f-40a5-9252-cf1d2e0426c4___FREC_Pwd.M 4666.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,92cf74d0b3364dfe51db25c72a7060e3,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/71bcd3c5-95d6-4b6f-88dc-c8dcbf49e6ed___FREC_Pwd.M 4650.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,ed2d42311c88e976f73a664a0dd96b30,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/722fc94f-8b5b-47cc-9a9a-63c874a814b4___FREC_Pwd.M 4906.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,4c0adc745fc33517a535f78d582ff57a,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/728525fd-75a3-4356-a7b4-34d56c31e12b___FREC_Pwd.M 4857.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,8996acb026f700bc6a0e14da5100dd2e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/72d335eb-b2fc-4808-ba4a-94f1178f9c54___FREC_Pwd.M 0413.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,b51786f8897d26fcfe146c2078ae2409,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/73110949-6c96-4ce8-91b1-22ee7b8af9bf___FREC_Pwd.M 4742.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,d49f966cf90d22b655f675c9e459982e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7395ef22-f4fa-41de-8b01-adf1980a7882___FREC_Pwd.M 4497.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,533b729efbeeeb1593a45803e09dd970,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/73dc8186-cfe1-4021-8697-ed4e3cf16568___FREC_Pwd.M 0282.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,fb7ff35ed908f6663bb7edf50dd2cba3,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/74936000-efc2-47d4-8e31-8c59fcd17400___FREC_Pwd.M 0271.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,872219d6d2ded5784521d0ed1dabad81,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/74e32f6b-3bab-49b9-8665-aa8ce546d555___FREC_Pwd.M 0260.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,420002547542918c5bace2e6cf7197ac,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/753c3273-e5a5-4425-ab2b-45f41c21ce12___FREC_Pwd.M 4519.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,e34c5c882eba27d34b1e139cb1daa815,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/75e036a9-2c97-4b9a-816c-54424c51127a___FREC_Pwd.M 5013.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,48dec4d974294854d7cb897742dc155f,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/763ede8b-c6f1-4e82-8326-1b240c17103f___FREC_Pwd.M 5106.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,6161e44f9594896ac28a5b268ebf8bd7,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7665ae36-28ec-4350-9798-89b4a32e32a8___FREC_Pwd.M 5124.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,263e7624471a62059c92a9df94e6b09b,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/769cf206-744b-4850-8c29-2ba3c9f3c0a1___FREC_Pwd.M 0495.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,f8a31fb22c84e5c1d7c869bfdd7be1cb,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/76ec8385-dfe2-46fd-bb01-9c29e0c6a310___FREC_Pwd.M 4567.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,371131b6cf3993c031d59bc495c091f9,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7722c82b-13bd-44b0-aabd-dd37e8e02a6b___FREC_Pwd.M 5062.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,6696e538d0b0b21b52302dbe81b06053,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/77627584-80d1-4b90-ba73-1d7c57f37da7___FREC_Pwd.M 0568.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,0ea21511b37e0bb947a580e676cc77ab,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/77e3b2c2-5e50-467f-b081-91a84f9d6436___FREC_Pwd.M 0258.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,74269df047b082ceff86620602fd2f8f,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/783d0cdc-ee4a-4e54-a0cd-4409c9c1bd47___FREC_Pwd.M 4867.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,3d30c12b3cc18103fde4668c323291f5,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/783e28d7-3b7f-4b9c-81a0-99218f2d3f84___FREC_Pwd.M 4833.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,74a951f1e8550d8f932e5567a48a2cf5,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7862888d-6bad-46c1-82a4-f824860ce1b1___FREC_Pwd.M 0533.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,1ad624563b8dbd8d3eeae2c8e2290773,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7899bce2-cd7e-4f46-b636-a7b350d2c9cb___FREC_Pwd.M 4585.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,aff0bb5b6ea68476ae98bea517ee9a87,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/78a912be-4a06-43c3-ac79-876b1a0f7c9f___FREC_Pwd.M 5072.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,cd9ee86a3630b0896710bf8451c6405d,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7a567828-29c4-47e9-8503-66cf4d211f68___FREC_Pwd.M 0352.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,0cbad876b3894aa9e15526b8c48a9eed,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7aae9182-41b4-4675-89f9-84daac6ec058___FREC_Pwd.M 4627.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,bda99b009853e3646f6f893e72e6ccec,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7bdc9034-8d4d-4696-a613-744345e0367b___FREC_Pwd.M 4995.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,cf6b5c916b4e8452a4e03c52f578f36a,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7c0ec329-c07a-4b09-bff4-516818141170___FREC_Pwd.M 4985.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,ded9149600d3e2f35b40d118f987d2b2,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7c954648-9427-4785-bc21-2bf92256da2a___FREC_Pwd.M 4657.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,e978d781051aa2232a85b778683ce1ad,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7cadc083-dec9-4e7d-a1c1-5d77e3b4274d___FREC_Pwd.M 4732.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,0b1216d63c7ef285ededdb50efd1ea51,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7cb2097e-2713-493b-a7eb-451908affeb5___FREC_Pwd.M 0555.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,c0f612ece5069ebf6384f62a10fa488c,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7ce9d6bf-c6c3-4be4-a5f1-b6f133691f4a___FREC_Pwd.M 4572.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,d9d5df246d1dec068df834bcb9c64aea,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7d064d83-ccf6-4d7e-947f-885dea2c9b6f___FREC_Pwd.M 0281.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,cbb296fc645c3ec4815bb2385b03b56a,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7e4fa114-22d5-45b5-8ebf-5981ede12875___FREC_Pwd.M 5045.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,34f0dcf781b06cee3a5c1d4d77a3a166,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7fdf71f5-9de9-4a09-b8e4-a20d15c9b9af___FREC_Pwd.M 0417.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,ac709aced5c04f1368e10e9d7c766374,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/7fe8279e-ac07-4b37-823d-35c2d81e7d3c___FREC_Pwd.M 4478.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,690f77050e34e7ba4ef9cb49475128d3,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/80b27199-5f5a-48e0-8dd0-f75cf23e1519___FREC_Pwd.M 4927.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,b72be9432685da6e96179d8bea9a09da,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8197f614-82e6-440a-bb94-74322b7c0b4c___FREC_Pwd.M 0425.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,561eae14e9f9717d81e5af05f2d289bd,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/81b931e2-acf0-4516-8ab4-e1173411dc60___FREC_Pwd.M 4725.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,e3c57006c8035cd964a7b341755a3887,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/81cd32df-f7ac-4ffa-bdc2-0a64b9c13792___FREC_Pwd.M 4505.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,f762ebea22f0d99781c64c0e4ab52657,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/82002c9f-b763-411f-9795-497c1de9ca6d___FREC_Pwd.M 0249.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,2d99f281e12c9a9d01289d4d0d736fae,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/826e78de-feb2-495c-9268-a9617970026e___FREC_Pwd.M 4622.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,85471f334795ab4fb249f364e1cdc405,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/82cad357-576b-4e8f-9d46-8db17d592d4d___FREC_Pwd.M 0411.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,edc595be93fdf13804ac0b9b3dfe1005,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/83360ba1-5577-4fcf-8a6d-8496431a862d___FREC_Pwd.M 4936.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,021b561c2ed940a2a4f81b34ce8f7a1b,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/835aa390-f0a2-490f-9d55-ddd320dbd528___FREC_Pwd.M 0452.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,28d8e1f3f8a6cae968e486613f22fb10,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/84476972-818a-486a-bb2f-a685bc9dac24___FREC_Pwd.M 0407.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,ac73679c19dd3667b3f7c2fc07d8a888,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/849459ae-9c96-47da-875b-f79860c8e51b___FREC_Pwd.M 0320.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,4226317e1b3d5a1b911efaa7d2de3a08,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/84c6b4a2-fbab-4315-bd1a-c154c2435ee5___FREC_Pwd.M 4474.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,de773d28dc084501abd06674f04b1753,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/85447316-1260-4088-9121-3b1d69c533f1___FREC_Pwd.M 5141.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,a7fc0c5f027616acef4741329ec0e6c9,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/854a1985-0856-41a9-9f9a-2e1a5822e07c___FREC_Pwd.M 5079.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,14d3fa94ec05193b1d050fae68280e2c,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/86991f2d-b1e4-449a-b515-53f0bed5028b___FREC_Pwd.M 4716.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,3a29a351ca24cf9e5eb2c5d9f2877d27,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/86aceb2d-8be8-4077-b79f-4178dcb970c7___FREC_Pwd.M 5132.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,fa88b796e68eba370b80eb0bf72ca034,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/86b39099-53d7-42dc-b69c-1e2e8814a535___FREC_Pwd.M 4814.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,243893bd6da9152c418436639b551e4a,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/870231af-5ab9-4bb9-8892-347dabf2cb9d___FREC_Pwd.M 5044.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,c7bd66b90194ac7967dc71c11eca0f7e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/87458990-3ac3-4cc8-bee6-d4135cb92086___FREC_Pwd.M 0561.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,9b2d2dfe7e1297e8815da6afd810cbfa,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/879dacc2-8446-40dc-818e-a6a025c95673___FREC_Pwd.M 4617.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,26e1ec90d1bcca99e32247e36a07082f,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/87b1168d-39cf-4e31-966b-53a9fc8b8917___FREC_Pwd.M 4956.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,2eff1f0a0dbeebd4039af363d7204d1c,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/87e0db60-4830-436a-ab50-5e5bfa10028f___FREC_Pwd.M 5080.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,a80e7f417ac6f9a4917f369c4f8f22d7,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/87ef0359-61bf-4b11-8ae1-7e46e6e90750___FREC_Pwd.M 0535.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,557630e9e5c5b53df1e00d1a80a63150,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/88396555-c8fa-4750-8d0c-b3034960c63c___FREC_Pwd.M 4811.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,89fa0ddd901c17ef1f03916faf1d84b3,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/886e024a-ae28-4692-96dd-f8c7a5c38c19___FREC_Pwd.M 4759.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,2a5f261aac76c5fdf41cbe6cc2454cfd,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/890379a9-f446-4f14-af25-bbf4a3544473___FREC_Pwd.M 0391.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,5b7cdbf1fda74b7fc818ed15a6894fa9,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/89735f9b-c046-4689-afee-4633fa0707f3___FREC_Pwd.M 0480.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,78bee90b45c59a0006d301d884db04f5,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/898a840a-b4a5-4f12-830b-434e07538b2e___FREC_Pwd.M 4649.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,0711ff30f224ca8b71c0be1e86d67399,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/898cc60e-bae8-41c9-9695-cfafff82bce6___FREC_Pwd.M 5091.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,7aa829b701a2b3ccd2e5dae86db27a98,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8a3e2835-651b-4e81-8f39-60ac46db2962___FREC_Pwd.M 4897.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,1ab7b8db72195c76fb7b2973de6ed386,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8af0a449-b266-4e80-822e-af6033fc537b___FREC_Pwd.M 0545.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,4f4fbab7abf8bde397b96fcefe3e8c9b,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8af92c46-f8c4-4b63-a9db-8718f2ac1dd4___FREC_Pwd.M 0438.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,b5869118133be304298935231bbafb99,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8b990f9b-939d-4899-bd73-02cdb6fa251e___FREC_Pwd.M 5105.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,bec09e27e6a2dd71a1d6e8e8ce2ddbd5,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8b9d11fd-5f48-4562-9256-e047b1be6966___FREC_Pwd.M 4463.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,3c148de7cd1d8f561b5ecd875b97d7cf,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8bdd0a9b-df18-4587-a4ac-09a7cf651d54___FREC_Pwd.M 0377.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,2d4b134bb3ed0c745adcf0d8f065350c,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8d6db97d-d955-4847-abcb-f31c213599da___FREC_Pwd.M 4591.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,1fbdfc57d694659f13738a0e0ec54554,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8d90f324-ed2c-400c-b2bb-78ed84034264___FREC_Pwd.M 0264.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,62241d2a88fe8b74cb079cac33a7a43e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8ea23363-e8ad-4e80-a02e-1eb9b80e9a76___FREC_Pwd.M 5155.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,879c99262e14bbab642624ff43e508d1,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8ed6abab-561f-4d71-8803-2869614f4e85___FREC_Pwd.M 0585.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,110068c135fdb79b0a19100f91c0cfa5,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/8f3c4634-f3a6-46c6-bb0f-bb67823b6e5d___FREC_Pwd.M 4711.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,59fb56616a27e0ce834e9f17d1a943b7,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/900cf5aa-c000-45d4-8e30-743c195b1ccd___FREC_Pwd.M 0516.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,0bcf48c07ab10d9e8d6ff37971c19cbf,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/9010117f-944e-4649-8610-5bd70d100f03___FREC_Pwd.M 4808.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,f317288687802252a82e0b5f0a136971,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/908003f7-4b82-4be9-9d9d-e2e8debb230e___FREC_Pwd.M 0453.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,bf1530e1d7b3f9774962fe79e4c55728,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/90a92942-d448-4394-a618-f7b7236f0fc3___FREC_Pwd.M 5002.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,86900fac636b47f85099cafb548f68b2,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/90b2da87-c7d3-4369-8547-f4246836806f___FREC_Pwd.M 0575.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,dc3326344c63499bd0f9ad467b18480e,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/9108bab4-28f5-49d7-96f3-3b7afc0a38f8___FREC_Pwd.M 4727.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,1374d9f987f0a81d20f7bb4a8583d2a9,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/91138612-59e9-4e5c-9eeb-c424f7e1d431___FREC_Pwd.M 5121.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,e25173241d138f78a9780dac8a366468,256,256,PlantVillage,False
external/plantvillage/Cherry_(including_sour)___Powdery_mildew/9141ec65-e550-4f45-92e7-3c078a5f17ca___FREC_Pwd.M 0265.JPG,Cherry_(including_sour)___Powdery_mildew,Cherry_(including_sour),Powdery_mildew,ee213d147e256c871351266f779df9e0,256,256,PlantVillage,False
