relative_path,class_label,crop,disease,file_hash,width,height,source,is_duplicate
external/plantvillage/Grape___healthy/18fd5d50-f80c-426c-bfdb-5ca325065f24___Mt.N.V_HL 6024.JPG,Grape___healthy,Grape,healthy,ba2439108f74875fde048e3fba8c366a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/193708fa-4888-4c3c-8f58-5b0464042c99___Mt.N.V_HL 6202.JPG,Grape___healthy,Grape,healthy,86efbddb53aa9735435f1b8c24dd0cc3,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/198fbad6-0192-4263-96c8-74c330667d61___Mt.N.V_HL 9032.JPG,Grape___healthy,Grape,healthy,494998f829eb51e5bf03cdd478ae9c5e,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1abe34b9-186b-4a90-a3a3-855005ff50f5___Mt.N.V_HL 9033.JPG,Grape___healthy,Grape,healthy,9a657bd77dd0eb70a42e1a44df6edf77,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1c13c447-4d2d-4eac-9835-705d952b09d6___Mt.N.V_HL 9128.JPG,Grape___healthy,Grape,healthy,84ed609c6237aafa5341bcc61e13a61c,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1c3b3f51-d8c9-4bc5-899c-dd50e107f074___Mt.N.V_HL 6027.JPG,Grape___healthy,Grape,healthy,af00feaed456df0eed58e8703d05f85f,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1c453594-a071-422c-a733-49aa167bac99___Mt.N.V_HL 6118.JPG,Grape___healthy,Grape,healthy,063b610f1245d1e1841a5c9b749c6285,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1e126702-2613-4265-b2df-03648d947627___Mt.N.V_HL 9108.JPG,Grape___healthy,Grape,healthy,48193882c071f7eee07204a85c4cb339,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1f9ead63-93e5-4379-885b-b2b57352202b___Mt.N.V_HL 8938.JPG,Grape___healthy,Grape,healthy,7f90b1ad41afc71854f70cb424dc2f0a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/1fdf78d5-6036-4c48-b395-d41868e89f46___Mt.N.V_HL 9102.JPG,Grape___healthy,Grape,healthy,84738f1de27d34dc8befb303a1b58839,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/215c8317-c0ca-4b35-9ac2-28e01712e367___Mt.N.V_HL 8914.JPG,Grape___healthy,Grape,healthy,8c10f553148fbe1fea41d577fde2b68a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/21abfc5f-c711-4732-8049-b85fd60180a2___Mt.N.V_HL 9035.JPG,Grape___healthy,Grape,healthy,36865601696ce1dda1526656bf8eba19,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2211cfa2-311c-41f0-aba5-9bdef8037f20___Mt.N.V_HL 6051.JPG,Grape___healthy,Grape,healthy,8f8ba312d2a0b4c6c7a2f4ec8df82e60,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/22b7199f-581e-4330-b14f-4cb7b382340a___Mt.N.V_HL 6115.JPG,Grape___healthy,Grape,healthy,26417f04d0afbfa9cf4a48a42f0a93bf,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2383094b-208b-472d-9711-e35dbee4b7b9___Mt.N.V_HL 6114.JPG,Grape___healthy,Grape,healthy,549ec245cddfc8c5d6133c590b7f8235,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/238c25f0-d106-48d9-adf1-f7e95e773a02___Mt.N.V_HL 8966.JPG,Grape___healthy,Grape,healthy,d8dd6c00af39de75b01450c583d68017,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/244804b5-05e2-4372-a376-36a0655aff41___Mt.N.V_HL 6121.JPG,Grape___healthy,Grape,healthy,0fa43817a2e9c3334983e937aa519c2c,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2483db02-a7f8-4a09-8bd0-76dfcd130671___Mt.N.V_HL 6111.JPG,Grape___healthy,Grape,healthy,9bde5c446006feed231d84336be24a62,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/24d55be0-9985-4ace-bb02-d3f5a2f2ce18___Mt.N.V_HL 6040.JPG,Grape___healthy,Grape,healthy,154cc8a7bdafdbc315794d6a9c243ce4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/25014ae7-b016-430a-b6a6-aa77dc3c4a8a___Mt.N.V_HL 8986.JPG,Grape___healthy,Grape,healthy,a35261d1a644a437d909cf9cca9e3e92,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/25180138-3b60-452e-ac9c-70b664d315e8___Mt.N.V_HL 8988.JPG,Grape___healthy,Grape,healthy,d01cef13cf2dbfd3436ab4ad264485e9,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2535a8a8-1676-482d-bf8e-6f4c54f87fc6___Mt.N.V_HL 6080.JPG,Grape___healthy,Grape,healthy,80467b2bf1215f2c78549093da66e776,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2691980c-7324-49e2-85b3-dbfa0a283f2a___Mt.N.V_HL 9019.JPG,Grape___healthy,Grape,healthy,bc569d2b213c2b6c6baad17f7cd44a22,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/27359eed-7a85-47ff-b9e8-923a8db20169___Mt.N.V_HL 6083.JPG,Grape___healthy,Grape,healthy,e1185deb777d86492a31678abb84ca52,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/28c615fe-bb32-4003-9178-1f130c84c0a3___Mt.N.V_HL 9129.JPG,Grape___healthy,Grape,healthy,6f736d03b0a5cbb48d47823286a731d4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/29586035-b412-4f9e-b3a8-f57b38810f02___Mt.N.V_HL 8921.JPG,Grape___healthy,Grape,healthy,90a9f225048b31d9fe14d9e245ac514d,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/29fe6146-b910-437d-991b-9f684c876846___Mt.N.V_HL 8999.JPG,Grape___healthy,Grape,healthy,b4dc716fcfbbb76a9c5cc066f7abbb27,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/29ffbe00-4f75-496b-8bb5-dc1be1eb73b3___Mt.N.V_HL 8956.JPG,Grape___healthy,Grape,healthy,0f2154a026c31c10886acc42ea627eae,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2ad9b06e-ad3f-4da1-999b-fefe59ebf9e1___Mt.N.V_HL 6148.JPG,Grape___healthy,Grape,healthy,4903ffc991baae39d4cabf9dfc024721,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2b4a92e2-a039-45eb-ad1a-ee9914dfeefe___Mt.N.V_HL 6177.JPG,Grape___healthy,Grape,healthy,6065c4c3370ad20b4dec22d9d8523b6b,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2ba70e62-f225-475a-9449-a7fe5f11a59c___Mt.N.V_HL 6074.JPG,Grape___healthy,Grape,healthy,e790f3ec83205b37e8230ba6140a9509,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2bd2ff11-36dc-43ec-888c-efa38601ef88___Mt.N.V_HL 8907.JPG,Grape___healthy,Grape,healthy,139f22ffed1c8e0b490513aaac5f3cc3,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2c4e117b-0a0f-43d0-93b5-88b2e77d272a___Mt.N.V_HL 6151.JPG,Grape___healthy,Grape,healthy,d969e04146f57a3e371939b0df5a4c32,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2d1327cf-7a91-4baf-b3b6-42517c795c9c___Mt.N.V_HL 6171.JPG,Grape___healthy,Grape,healthy,7549061aceb87744ba7d3e0adecf87f5,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2d73d890-3628-41e7-aaa7-210781fa637c___Mt.N.V_HL 6043.JPG,Grape___healthy,Grape,healthy,f0e38c505db2863eccc1f62cf828fc23,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2dacf3f7-797b-4d4c-bf77-1d1a8f6d965d___Mt.N.V_HL 9117.JPG,Grape___healthy,Grape,healthy,bd638fda570156adb42b7114d215b5b4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2dd116dc-661a-45dd-9c22-8729914ac0dd___Mt.N.V_HL 6047.JPG,Grape___healthy,Grape,healthy,ab393836c7e954e0cad058b4fb32fab3,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2e7eb5d4-9e80-4db5-9b59-6414fa90d1c7___Mt.N.V_HL 8903.JPG,Grape___healthy,Grape,healthy,96ddba3848b186d5eb28d657c669f3df,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/2fe405ca-8955-40a7-a2fb-526cd723548f___Mt.N.V_HL 8953.JPG,Grape___healthy,Grape,healthy,a04fa7f61e3cb54b76f07c677c4026a4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/304f5d6d-b17f-4e89-9196-9e649f117d03___Mt.N.V_HL 6189.JPG,Grape___healthy,Grape,healthy,30e18de155a07c9a1b5c4aa824d64efb,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/30ef1555-5cbf-4516-a2ee-aa2f43343810___Mt.N.V_HL 9120.JPG,Grape___healthy,Grape,healthy,5809090b1028c584f9b050a0e77789f0,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/31a167ba-d110-4fd4-ba34-f9afd27d0f21___Mt.N.V_HL 6140.JPG,Grape___healthy,Grape,healthy,605e02deffd36bbe189e6324862f3f18,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/321167a3-e39e-4f2d-b5f9-8ddeb0bf07a2___Mt.N.V_HL 6167.JPG,Grape___healthy,Grape,healthy,d0f1b54939b4ce73853dc6505b91e020,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3212eeb2-e75c-45a3-9211-6147cd370274___Mt.N.V_HL 6041.JPG,Grape___healthy,Grape,healthy,68df2e296b3363c1e7db9f939ef71657,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3220429c-841d-4267-90d5-1a23d658d068___Mt.N.V_HL 8919.JPG,Grape___healthy,Grape,healthy,4323f7d5fe00709158bc868e2dcacbd9,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/32bba022-49d8-41ad-99e2-89af85eac71a___Mt.N.V_HL 6055.JPG,Grape___healthy,Grape,healthy,498a8ea6f786e1fca2ec7221df9f12d4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3442eaa8-390e-43c1-8dca-ac98e552ce75___Mt.N.V_HL 6045.JPG,Grape___healthy,Grape,healthy,e0dfb2d80fb078167b19b826dfc782e9,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/345f02f4-0d5d-44cf-ab60-24dbd9243e2c___Mt.N.V_HL 6071.JPG,Grape___healthy,Grape,healthy,4e1fb502a4f50bb12be9eff03d13eb69,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/34b24f32-ff07-4f68-bdf4-ef5b4c6d4720___Mt.N.V_HL 6060.JPG,Grape___healthy,Grape,healthy,abec912a1b72ef7a53002b732f8b08a5,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/369f23fe-c093-4655-a9f2-0aae0918eb26___Mt.N.V_HL 6102.JPG,Grape___healthy,Grape,healthy,d413e4b2a72bbffa84ce461769c678cf,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/36add77f-5e02-41b0-97e7-b1c14f91acfc___Mt.N.V_HL 6120.JPG,Grape___healthy,Grape,healthy,168b0a0bccf5832209c5090cbfa9b2c2,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/37730143-a639-46a3-b6a5-e1385e8ae4a4___Mt.N.V_HL 9049.JPG,Grape___healthy,Grape,healthy,28ac0229afc26e9545040a68c2f8a7db,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/386f8bff-7dbb-42db-80f7-fc36fc226a97___Mt.N.V_HL 8981.JPG,Grape___healthy,Grape,healthy,d45c84bdf4b5350f214ad846d0c96096,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/389058a6-634c-4cdb-a17c-8385b36dacd9___Mt.N.V_HL 6030.JPG,Grape___healthy,Grape,healthy,69a252b94b1fdaf53416ad94a15b7be6,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/39016e16-a571-46db-8dd9-7c3c165b1f5d___Mt.N.V_HL 8985.JPG,Grape___healthy,Grape,healthy,c7dc918a64cdf34433d79eb4cbdda004,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/393e4626-fd31-45aa-a67d-bb71837332ee___Mt.N.V_HL 9130.JPG,Grape___healthy,Grape,healthy,d4eeec7dc548870d928c860c7fdbcd3a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/394d4600-121b-4ecb-9c34-c70f8e3e0377___Mt.N.V_HL 9047.JPG,Grape___healthy,Grape,healthy,fb98f1af843e1b604b42ceb7d71d214d,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3a5b41ae-5cda-4d2f-9243-f3dc82a8dfbc___Mt.N.V_HL 9060.JPG,Grape___healthy,Grape,healthy,df23fc8af75b9eead2f09eb60bdd05a1,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3c593da4-e1df-460c-98a9-2bc71df670d5___Mt.N.V_HL 8970.JPG,Grape___healthy,Grape,healthy,8caed3c35b7b06265b1f5c03b9a018ef,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3c75e76c-2e1f-478f-aadc-f3decb68c9b0___Mt.N.V_HL 6108.JPG,Grape___healthy,Grape,healthy,318c0f37ba310deb9b6c83669ca6c273,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3c93bbb2-e1cc-4a12-9758-e6a9ff0e70dc___Mt.N.V_HL 8916.JPG,Grape___healthy,Grape,healthy,09b6b3a1b09cc85eb78e458954184812,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3d4723f3-7abf-4f74-adf2-7313e64c8c09___Mt.N.V_HL 6162.JPG,Grape___healthy,Grape,healthy,24613e29bd86bdfb6799e2ae460c71b6,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/3de46830-0f75-4e2b-bb64-e09b13f4f578___Mt.N.V_HL 6145.JPG,Grape___healthy,Grape,healthy,933c534ce9c28045a01cdabc22130a88,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4035c446-454c-4873-9b74-18f7ea951f78___Mt.N.V_HL 9091.JPG,Grape___healthy,Grape,healthy,00112623b4c66460890c444e1946f2c5,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/40802018-54d4-4be9-8dd3-0856e6dac368___Mt.N.V_HL 9050.JPG,Grape___healthy,Grape,healthy,3f1e174b811c641c261afb4238f3dc11,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/41506a32-a472-4ca3-a8e0-4980c179096b___Mt.N.V_HL 6206.JPG,Grape___healthy,Grape,healthy,beb40da73b4583b4fc21da328f9d2c98,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/41b69ecd-4f54-4601-981e-8e5659f4ab76___Mt.N.V_HL 9071.JPG,Grape___healthy,Grape,healthy,990b773291950c343808f59c23ca4e08,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/43256f66-6c1c-41f7-9505-890ed9dbf4c2___Mt.N.V_HL 8980.JPG,Grape___healthy,Grape,healthy,2c80d8c72ab45c0dc6d6237439deec95,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/44906155-2446-487e-8531-6c0d98e751dc___Mt.N.V_HL 8992.JPG,Grape___healthy,Grape,healthy,289751debcadc216adaf84698ec60b4c,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/452823c1-22d2-4bce-a4cc-8ad014421261___Mt.N.V_HL 6199.JPG,Grape___healthy,Grape,healthy,8a9d6b16650bcc3ee9f9137b0fb53176,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4782587e-f8b6-4586-95c0-2fef6507c990___Mt.N.V_HL 6209.JPG,Grape___healthy,Grape,healthy,05a8cf772a6a9683d5fe3d54d3fc36c6,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/49a5f0af-64f3-4d78-bff0-607bac0ad17a___Mt.N.V_HL 6048.JPG,Grape___healthy,Grape,healthy,9de74396b722fe5b7d57aae91e3e49ab,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4a2e44c5-aa80-4052-bc4a-5d6324ae5f3e___Mt.N.V_HL 6207.JPG,Grape___healthy,Grape,healthy,c37eb02f8015a270be0a905f92b431ec,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4a31039d-54b1-4a0f-bc5f-2032f94c27af___Mt.N.V_HL 9040.JPG,Grape___healthy,Grape,healthy,99aefcecdaec6712e5cad50f9dd1d1fb,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4abb1e67-c8e6-4313-a9e5-119fe08b4be3___Mt.N.V_HL 9029.JPG,Grape___healthy,Grape,healthy,3a42001d6510521e37fc5aae88843bc5,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4b112b4d-b429-4c62-9c5f-72d07bc0089f___Mt.N.V_HL 6204.JPG,Grape___healthy,Grape,healthy,a2391551f8eae61a427c5163ca9284c8,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4b266fb8-a762-4073-a9e2-25a3861115c4___Mt.N.V_HL 6152.JPG,Grape___healthy,Grape,healthy,38f3b2829b2ed18b89c95e27c0feb112,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4b472308-dde6-41b2-943e-707eb5b4b050___Mt.N.V_HL 8942.JPG,Grape___healthy,Grape,healthy,d0d27fbe1aa150f90450907f59cd8248,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4b837c0f-15e7-4896-9a4c-2f5ea9fbb5de___Mt.N.V_HL 6195.JPG,Grape___healthy,Grape,healthy,7e83dae24d2c146ace632155078d8460,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4bd0c235-94b2-4d5d-a76e-58df595e7802___Mt.N.V_HL 6032.JPG,Grape___healthy,Grape,healthy,b5d15dbea46696e470e6d8e29d7c9a85,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4bd1e0f6-b69e-4936-83a2-235e6f8d7479___Mt.N.V_HL 6044.JPG,Grape___healthy,Grape,healthy,10ab319ac38227f86a2540c776b651a8,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4c6ad9f3-43b4-4d79-b17a-1707e42ddef5___Mt.N.V_HL 8968.JPG,Grape___healthy,Grape,healthy,d5cda668e7dde1674bc01858867d11c6,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4dd8290b-03c6-4c67-972a-357c3de6e7cc___Mt.N.V_HL 6036.JPG,Grape___healthy,Grape,healthy,40b54a1272e309eb0d92a52ba1fbfdc4,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4e284d07-22f2-460c-b43e-53469538a8cb___Mt.N.V_HL 6146.JPG,Grape___healthy,Grape,healthy,a845df8723b79bcfddf339e8bda2ba25,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4e38b7a3-fc3e-4e9d-baa0-89f98aa10f99___Mt.N.V_HL 8910.JPG,Grape___healthy,Grape,healthy,fd797614773305f9cfeb4d396747dc8a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/4e7ca108-2631-452b-83bb-be0a7b32d98f___Mt.N.V_HL 6063.JPG,Grape___healthy,Grape,healthy,deb809de53b9cf07f9275ef1c5348fea,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5008dd5a-42f8-4df5-820a-c46d8532895a___Mt.N.V_HL 9015.JPG,Grape___healthy,Grape,healthy,da598b56352242577879bb53aca31980,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/508d0cc9-05ef-488a-aa84-1f28073954d4___Mt.N.V_HL 6163.JPG,Grape___healthy,Grape,healthy,84c9ab059ed4f0b47e55fffce5b9d84c,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/509b9b28-8ecf-4713-a3b0-8b741212ab63___Mt.N.V_HL 8960.JPG,Grape___healthy,Grape,healthy,334ed9d099eb47373bd49c7a8cc940e2,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/509fba3a-503b-4b72-b969-8b4aae39f7da___Mt.N.V_HL 8915.JPG,Grape___healthy,Grape,healthy,664f18d61c47164ace0453f0f2520ec1,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/51053194-cb64-4594-8639-4657a7a7666f___Mt.N.V_HL 6179.JPG,Grape___healthy,Grape,healthy,fbc23baba6f7d5fe2ae1626189ccfaba,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/515937e8-f329-406e-8d77-c9ddba3e399b___Mt.N.V_HL 9098.JPG,Grape___healthy,Grape,healthy,3bb636af0e76445a110d8ea0b05427d2,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/51665d49-a91d-4790-a705-425d3bd9e62a___Mt.N.V_HL 6172.JPG,Grape___healthy,Grape,healthy,3da955c7bd1cae8a4cf6da556856a7aa,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/52bb5946-964f-4dce-a8b8-8c01bdd8737d___Mt.N.V_HL 6078.JPG,Grape___healthy,Grape,healthy,44c398b4a3454f8d2cd4b54fcf0c5577,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5367d0e4-7902-4dce-bfda-eeb0c9195873___Mt.N.V_HL 9092.JPG,Grape___healthy,Grape,healthy,8d8158b76b212aedb59f8fe26f105d27,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5385fa4e-cf2a-431e-8f30-459d7e05bd7a___Mt.N.V_HL 9005.JPG,Grape___healthy,Grape,healthy,e2da9b85157aace45faabb9866e2a248,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/54ad35bc-3a1a-4cca-bc1b-167888ccbefe___Mt.N.V_HL 6056.JPG,Grape___healthy,Grape,healthy,0b774a5819af1c649faba03d5bce9b0c,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/55685d56-48af-4d1e-9fb1-f4f1c46bdd61___Mt.N.V_HL 9052.JPG,Grape___healthy,Grape,healthy,4a6e1be2df94250ab5064938ccbbbcf7,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/55afb57b-04f7-437c-92ae-d2b859de5fc1___Mt.N.V_HL 8974.JPG,Grape___healthy,Grape,healthy,43f62bb733251684be25251df06bb6ee,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/55b69a06-7f10-41b1-8033-cc9e6c2bea5c___Mt.N.V_HL 8949.JPG,Grape___healthy,Grape,healthy,377996162f542afcffb4b985aa891e18,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/56eda055-bb22-4adf-b829-549c03804b9d___Mt.N.V_HL 6155.JPG,Grape___healthy,Grape,healthy,4fd6e131c16a4e5d31e78156cf2f464b,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/57540d89-7300-46fa-bd28-1aa3733e0757___Mt.N.V_HL 9039.JPG,Grape___healthy,Grape,healthy,e6f599b7bdd0fb288908b9313f61b8d8,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/578e5a2b-6f5b-4e30-b726-f8000c0136d7___Mt.N.V_HL 6129.JPG,Grape___healthy,Grape,healthy,dc61e61134bf5783ef10a02d43b2bef2,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/57bd569d-38f1-495d-b290-cdf4dbbbebf8___Mt.N.V_HL 8964.JPG,Grape___healthy,Grape,healthy,0cf89fae996eebd5f1d0804624ef4f77,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/580e79e8-9e89-41c8-930c-bd3eafb818b2___Mt.N.V_HL 6196.JPG,Grape___healthy,Grape,healthy,07dc4e694544e7750bc43e9c193aafe2,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/58cb61f9-6fd7-4275-b844-dd1657051107___Mt.N.V_HL 9016.JPG,Grape___healthy,Grape,healthy,8746a121d573ce3fa83543a2ceb23d09,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/59ecd16e-8136-4295-93e4-0dc8755f48eb___Mt.N.V_HL 6133.JPG,Grape___healthy,Grape,healthy,9ae6dd05ddb271f9b10a033973e2bb3a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5a165993-9c98-476f-a818-0145dd33f18e___Mt.N.V_HL 8932.JPG,Grape___healthy,Grape,healthy,8fdc78c7720e5c58a765491dda81d028,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5a726e51-407a-4a85-a671-65a82d275fda___Mt.N.V_HL 8961.JPG,Grape___healthy,Grape,healthy,e3d34ead6c8731f67952e05c4c8af80e,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5b2c9b7e-4f3a-4850-bd70-35230df9c794___Mt.N.V_HL 8933.JPG,Grape___healthy,Grape,healthy,9e14d966f9c04a6c9184e3336652b22b,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5cb0aff8-6889-46d4-b283-da8f77761523___Mt.N.V_HL 8909.JPG,Grape___healthy,Grape,healthy,c45163b1fd03549a6ddded95e4dcd0d9,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5cc2dfde-d849-4500-9a6d-16bfd876cf0c___Mt.N.V_HL 6127.JPG,Grape___healthy,Grape,healthy,2cbdd8b1924a56268c74d3b231ddcb8b,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5d03624b-61fe-4764-944e-c2a347e99889___Mt.N.V_HL 6192.JPG,Grape___healthy,Grape,healthy,f82e30b756265c45adbc9d01caf80ff3,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5dcbb418-66cf-4ee2-87ae-1de6c0608180___Mt.N.V_HL 6034.JPG,Grape___healthy,Grape,healthy,10d5b4940070f77628901357b9bdcd2f,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5e8fe4a1-4b7c-44d6-bee6-2a97360a09f1___Mt.N.V_HL 9044.JPG,Grape___healthy,Grape,healthy,c3e91e7a0a1739ffde555d913c1e6de3,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/5fccb358-a1fd-4cdb-a9a8-da8b2a3e184c___Mt.N.V_HL 8954.JPG,Grape___healthy,Grape,healthy,b284e2af4a2ace27dc2a1d9021f46cc6,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/6011c005-bfc9-44ff-b852-0b69a26aa5e6___Mt.N.V_HL 9131.JPG,Grape___healthy,Grape,healthy,8b52aaa6f4b1124a2a760b2485242148,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/603a6e76-4457-4ac2-a549-1560c7c1cf30___Mt.N.V_HL 9065.JPG,Grape___healthy,Grape,healthy,31a8ea3fd243b4d7f4b15572525b0c63,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/605f6929-3bb5-419c-8bee-eccc39128245___Mt.N.V_HL 9059.JPG,Grape___healthy,Grape,healthy,2d18c535ec1878e2a70027d39f89e82f,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/61a531ba-3d52-4af3-8828-c2dbba4d3b1d___Mt.N.V_HL 8941.JPG,Grape___healthy,Grape,healthy,e910c6201cfd055a0bc2d234c107bd36,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/61c3750a-b90a-4d1b-b907-8683be4faa13___Mt.N.V_HL 9084.JPG,Grape___healthy,Grape,healthy,0af8f6f752353572bdd27427757ba3a7,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/61c91bc6-ac97-4427-9691-f2015b1c0453___Mt.N.V_HL 9076.JPG,Grape___healthy,Grape,healthy,3782f4340a8fde15bad942c5236c350a,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/629195e5-85c1-444f-bd02-0fb635586d8e___Mt.N.V_HL 6079.JPG,Grape___healthy,Grape,healthy,29ad2a4dd8b66f2a502466b97f530426,256,256,PlantVillage,False
external/plantvillage/Grape___healthy/632553f4-7a29-4724-88ff-fbdbfbbc8168___Mt.N.V_HL 6069.JPG,Grape___healthy,Grape,healthy,e573e430215360b5c1cae5106d92ba90,256,256,PlantVillage,False
